400	300
322	2	0
322	3	0
322	4	0
322	5	0
322	6	0
322	7	0
322	8	2
322	9	2
322	10	1
322	11	2
322	12	2
322	13	2
322	14	2
322	15	2
322	16	2
322	17	2
322	18	1
322	19	1
322	20	1
322	21	1
322	22	1
322	23	1
322	24	1
322	25	3
322	26	3
322	27	3
322	28	3
322	29	3
322	30	3
322	31	3
322	32	3
322	33	2
322	34	2
322	35	2
322	36	2
322	37	2
322	38	2
322	39	2
322	40	2
322	41	2
322	42	2
322	43	2
322	44	2
322	45	0
322	46	0
322	47	0
322	48	0
322	49	0
322	50	0
322	51	0
322	52	0
322	53	2
322	54	2
322	55	2
322	56	2
322	57	2
322	58	2
322	59	2
322	60	2
322	61	2
322	62	2
322	63	2
322	64	2
322	65	2
322	66	2
322	67	2
322	68	2
322	69	2
322	70	2
322	71	2
322	72	2
322	73	2
322	74	3
322	75	3
322	76	3
322	77	3
322	78	3
322	79	3
322	80	1
322	81	1
322	82	1
322	83	1
322	84	1
322	85	1
322	86	2
322	87	2
322	88	2
322	89	2
322	90	2
322	91	2
322	92	2
322	93	2
322	94	2
322	95	2
322	96	2
322	97	2
322	98	2
322	99	2
322	100	2
322	101	2
322	102	2
322	103	2
322	104	2
322	105	2
322	106	2
322	107	2
322	108	2
322	109	2
322	110	2
322	111	2
322	112	2
322	113	1
322	114	0
322	115	3
322	116	3
322	117	3
322	118	3
322	119	3
322	120	3
322	121	3
322	122	3
322	123	3
322	124	3
322	125	3
322	126	3
322	127	3
322	128	3
322	129	3
322	130	3
322	131	3
322	132	0
322	133	3
322	134	3
322	135	3
322	136	3
322	137	3
322	138	3
322	139	3
322	140	3
322	141	3
322	142	3
322	143	3
322	144	3
322	145	3
322	146	3
322	147	3
322	148	3
322	149	1
322	150	1
322	151	1
322	152	1
322	153	1
322	154	1
322	155	1
322	156	1
322	157	1
322	158	1
322	159	1
322	160	1
322	161	1
322	162	1
322	163	1
322	164	1
322	165	1
322	166	1
322	167	1
322	168	1
322	169	1
322	170	1
322	171	1
322	172	3
322	173	1
322	174	1
322	175	1
322	176	2
322	177	1
322	178	2
322	179	2
322	180	2
322	181	2
322	182	2
322	183	2
322	184	2
322	185	2
322	186	2
322	187	2
322	188	2
322	189	2
322	190	2
322	191	2
322	192	2
322	193	2
322	194	2
322	195	2
322	196	2
322	197	2
322	198	2
322	199	2
322	200	2
322	201	2
322	202	2
322	203	2
322	204	2
322	205	2
322	206	2
322	207	2
322	208	2
322	209	3
322	210	3
322	211	3
322	212	3
322	213	3
322	214	3
322	215	3
322	216	3
322	217	3
322	218	2
322	219	2
322	220	2
322	221	2
322	222	2
322	223	2
322	224	2
322	225	2
322	226	2
322	227	2
322	228	2
322	229	2
322	230	2
322	231	3
322	232	3
322	233	3
322	234	3
322	235	3
322	236	3
322	237	3
322	238	3
322	239	3
322	240	3
322	241	3
322	242	3
322	243	3
322	244	3
322	245	3
322	246	3
322	247	2
322	248	2
322	249	2
322	250	2
322	251	0
322	252	0
322	253	2
322	254	2
322	255	0
322	256	0
322	257	0
322	258	3
322	259	3
322	260	3
322	261	3
322	262	3
322	263	3
322	264	3
322	265	3
322	266	3
322	267	3
322	268	3
322	269	3
322	270	3
322	271	2
322	272	2
322	273	3
322	274	3
322	275	3
322	276	3
322	277	2
322	278	2
322	279	2
322	280	2
322	281	2
322	282	2
322	283	2
322	284	2
322	285	2
322	286	2
322	287	2
322	288	2
322	289	2
322	290	2
322	291	2
322	292	2
322	293	2
322	294	2
322	295	2
322	296	3
322	297	2
322	298	3
322	299	0
323	0	0
323	1	0
323	2	0
323	3	0
323	4	0
323	5	0
323	6	0
323	7	2
323	8	2
323	9	2
323	10	2
323	11	2
323	12	2
323	13	2
323	14	2
323	15	2
323	16	2
323	17	2
323	18	3
323	19	1
323	20	1
323	21	1
323	22	1
323	23	2
323	24	2
323	25	3
323	26	3
323	27	3
323	28	3
323	29	3
323	30	3
323	31	3
323	32	3
323	33	3
323	34	2
323	35	2
323	36	2
323	37	2
323	38	2
323	39	2
323	40	2
323	41	2
323	42	2
323	43	0
323	44	2
323	45	0
323	46	0
323	47	0
323	48	0
323	49	0
323	50	0
323	51	0
323	52	0
323	53	2
323	54	2
323	55	2
323	56	2
323	57	2
323	58	2
323	59	2
323	60	2
323	61	2
323	62	2
323	63	2
323	64	3
323	65	2
323	66	2
323	67	2
323	68	2
323	69	2
323	70	2
323	71	2
323	72	2
323	73	2
323	74	3
323	75	3
323	76	3
323	77	3
323	78	3
323	79	3
323	80	3
323	81	1
323	82	1
323	83	1
323	84	1
323	85	1
323	86	2
323	87	2
323	88	2
323	89	2
323	90	2
323	91	2
323	92	2
323	93	2
323	94	2
323	95	2
323	96	2
323	97	3
323	98	2
323	99	2
323	100	2
323	101	2
323	102	2
323	103	2
323	104	2
323	105	2
323	106	2
323	107	2
323	108	2
323	109	2
323	110	2
323	111	2
323	112	1
323	113	1
323	114	1
323	115	0
323	116	3
323	117	3
323	118	3
323	119	3
323	120	3
323	121	3
323	122	3
323	123	3
323	124	3
323	125	3
323	126	3
323	127	3
323	128	3
323	129	3
323	130	0
323	131	0
323	132	3
323	133	3
323	134	3
323	135	3
323	136	3
323	137	3
323	138	3
323	139	3
323	140	3
323	141	3
323	142	3
323	143	3
323	144	3
323	145	3
323	146	3
323	147	3
323	148	3
323	149	2
323	150	1
323	151	1
323	152	1
323	153	1
323	154	1
323	155	1
323	156	1
323	157	1
323	158	1
323	159	1
323	160	1
323	161	1
323	162	1
323	163	1
323	164	1
323	165	1
323	166	1
323	167	1
323	168	1
323	169	1
323	170	1
323	171	1
323	172	1
323	173	1
323	174	1
323	175	1
323	176	1
323	177	1
323	178	2
323	179	2
323	180	2
323	181	2
323	182	2
323	183	2
323	184	2
323	185	2
323	186	2
323	187	2
323	188	2
323	189	2
323	190	2
323	191	2
323	192	2
323	193	2
323	194	2
323	195	2
323	196	2
323	197	2
323	198	2
323	199	2
323	200	2
323	201	2
323	202	2
323	203	2
323	204	2
323	205	2
323	206	2
323	207	2
323	208	2
323	209	3
323	210	3
323	211	3
323	212	3
323	213	2
323	214	2
323	215	2
323	216	2
323	217	2
323	218	2
323	219	2
323	220	2
323	221	2
323	222	2
323	223	2
323	224	2
323	225	2
323	226	2
323	227	2
323	228	2
323	229	2
323	230	3
323	231	3
323	232	3
323	233	3
323	234	3
323	235	3
323	236	3
323	237	3
323	238	3
323	239	3
323	240	3
323	241	3
323	242	3
323	243	3
323	244	3
323	245	3
323	246	3
323	247	0
323	248	0
323	249	2
323	250	0
323	251	0
323	252	0
323	253	0
323	254	0
323	255	0
323	256	0
323	257	0
323	258	3
323	259	3
323	260	0
323	261	3
323	262	3
323	263	3
323	264	3
323	265	3
323	266	3
323	267	3
323	268	3
323	269	2
323	270	2
323	271	2
323	272	2
323	273	2
323	274	3
323	275	3
323	276	3
323	277	3
323	278	2
323	279	2
323	280	2
323	281	2
323	282	2
323	283	2
323	284	2
323	285	2
323	286	2
323	287	2
323	288	2
323	289	2
323	290	2
323	291	2
323	292	2
323	293	2
323	294	2
323	295	2
323	296	2
323	297	2
323	298	2
323	299	0
324	0	0
324	1	0
324	2	0
324	3	0
324	4	0
324	5	0
324	6	0
324	7	0
324	8	2
324	9	2
324	10	2
324	11	2
324	12	2
324	13	2
324	14	2
324	15	2
324	16	2
324	17	3
324	18	3
324	19	3
324	20	1
324	21	3
324	22	1
324	23	2
324	24	2
324	25	3
324	26	3
324	27	3
324	28	3
324	29	3
324	30	3
324	31	3
324	32	3
324	33	3
324	34	2
324	35	1
324	36	1
324	37	1
324	38	2
324	39	1
324	40	2
324	41	2
324	42	2
324	43	2
324	44	0
324	45	0
324	46	0
324	47	0
324	48	0
324	49	0
324	50	0
324	51	0
324	52	0
324	53	1
324	54	2
324	55	2
324	56	2
324	57	2
324	58	2
324	59	2
324	60	2
324	61	2
324	62	2
324	63	2
324	64	2
324	65	3
324	66	2
324	67	2
324	68	2
324	69	2
324	70	2
324	71	2
324	72	2
324	73	2
324	74	3
324	75	3
324	76	3
324	77	3
324	78	3
324	79	3
324	80	1
324	81	3
324	82	1
324	83	3
324	84	3
324	85	3
324	86	3
324	87	2
324	88	2
324	89	2
324	90	2
324	91	2
324	92	2
324	93	2
324	94	2
324	95	2
324	96	2
324	97	2
324	98	3
324	99	0
324	100	2
324	101	2
324	102	2
324	103	2
324	104	2
324	105	2
324	106	2
324	107	2
324	108	2
324	109	2
324	110	2
324	111	1
324	112	1
324	113	1
324	114	1
324	115	3
324	116	3
324	117	3
324	118	3
324	119	3
324	120	3
324	121	3
324	122	3
324	123	3
324	124	3
324	125	3
324	126	3
324	127	3
324	128	3
324	129	3
324	130	0
324	131	0
324	132	0
324	133	3
324	134	3
324	135	3
324	136	3
324	137	3
324	138	3
324	139	3
324	140	3
324	141	2
324	142	2
324	143	2
324	144	2
324	145	2
324	146	2
324	147	2
324	148	2
324	149	2
324	150	1
324	151	1
324	152	1
324	153	1
324	154	1
324	155	1
324	156	1
324	157	1
324	158	1
324	159	1
324	160	1
324	161	1
324	162	1
324	163	1
324	164	1
324	165	1
324	166	1
324	167	1
324	168	1
324	169	1
324	170	1
324	171	1
324	172	1
324	173	1
324	174	1
324	175	1
324	176	1
324	177	1
324	178	1
324	179	2
324	180	2
324	181	2
324	182	2
324	183	2
324	184	2
324	185	2
324	186	2
324	187	2
324	188	2
324	189	2
324	190	2
324	191	2
324	192	2
324	193	2
324	194	2
324	195	2
324	196	2
324	197	2
324	198	2
324	199	2
324	200	2
324	201	2
324	202	2
324	203	2
324	204	2
324	205	2
324	206	2
324	207	2
324	208	2
324	209	2
324	210	2
324	211	2
324	212	2
324	213	2
324	214	2
324	215	2
324	216	2
324	217	2
324	218	2
324	219	2
324	220	2
324	221	2
324	222	2
324	223	2
324	224	2
324	225	2
324	226	2
324	227	2
324	228	2
324	229	2
324	230	2
324	231	3
324	232	3
324	233	3
324	234	3
324	235	3
324	236	3
324	237	3
324	238	3
324	239	3
324	240	3
324	241	3
324	242	3
324	243	3
324	244	3
324	245	3
324	246	3
324	247	1
324	248	1
324	249	0
324	250	0
324	251	0
324	252	0
324	253	0
324	254	0
324	255	0
324	256	0
324	257	0
324	258	0
324	259	3
324	260	3
324	261	3
324	262	3
324	263	3
324	264	3
324	265	3
324	266	3
324	267	3
324	268	2
324	269	2
324	270	2
324	271	2
324	272	2
324	273	2
324	274	2
324	275	3
324	276	3
324	277	3
324	278	3
324	279	2
324	280	2
324	281	2
324	282	2
324	283	2
324	284	2
324	285	2
324	286	2
324	287	2
324	288	2
324	289	2
324	290	2
324	291	2
324	292	2
324	293	2
324	294	2
324	295	2
324	296	2
324	297	2
324	298	2
324	299	0
325	0	0
325	1	0
325	2	0
325	3	0
325	4	0
325	5	0
325	6	0
325	7	0
325	8	2
325	9	0
325	10	2
325	11	2
325	12	2
325	13	2
325	14	2
325	15	2
325	16	2
325	17	2
325	18	3
325	19	3
325	20	3
325	21	2
325	22	2
325	23	2
325	24	2
325	25	2
325	26	3
325	27	3
325	28	3
325	29	3
325	30	3
325	31	3
325	32	3
325	33	3
325	34	3
325	35	3
325	36	1
325	37	1
325	38	1
325	39	1
325	40	2
325	41	2
325	42	2
325	43	3
325	44	0
325	45	3
325	46	3
325	47	3
325	48	0
325	49	0
325	50	0
325	51	1
325	52	1
325	53	1
325	54	1
325	55	1
325	56	2
325	57	2
325	58	2
325	59	2
325	60	2
325	61	2
325	62	2
325	63	2
325	64	2
325	65	2
325	66	3
325	67	2
325	68	2
325	69	2
325	70	2
325	71	2
325	72	2
325	73	3
325	74	3
325	75	3
325	76	3
325	77	3
325	78	3
325	79	3
325	80	3
325	81	1
325	82	3
325	83	3
325	84	3
325	85	3
325	86	3
325	87	3
325	88	2
325	89	2
325	90	2
325	91	2
325	92	2
325	93	2
325	94	2
325	95	2
325	96	3
325	97	3
325	98	2
325	99	2
325	100	2
325	101	2
325	102	2
325	103	2
325	104	2
325	105	2
325	106	2
325	107	2
325	108	2
325	109	2
325	110	1
325	111	1
325	112	1
325	113	1
325	114	1
325	115	1
325	116	3
325	117	3
325	118	3
325	119	3
325	120	3
325	121	3
325	122	3
325	123	3
325	124	3
325	125	3
325	126	3
325	127	3
325	128	3
325	129	3
325	130	3
325	131	3
325	132	0
325	133	0
325	134	3
325	135	0
325	136	3
325	137	3
325	138	3
325	139	3
325	140	2
325	141	2
325	142	2
325	143	2
325	144	2
325	145	2
325	146	2
325	147	2
325	148	2
325	149	2
325	150	1
325	151	1
325	152	1
325	153	1
325	154	1
325	155	1
325	156	1
325	157	1
325	158	1
325	159	1
325	160	1
325	161	1
325	162	1
325	163	1
325	164	1
325	165	1
325	166	1
325	167	1
325	168	1
325	169	1
325	170	1
325	171	1
325	172	1
325	173	1
325	174	1
325	175	1
325	176	1
325	177	1
325	178	1
325	179	1
325	180	2
325	181	2
325	182	2
325	183	2
325	184	2
325	185	2
325	186	2
325	187	2
325	188	2
325	189	2
325	190	2
325	191	2
325	192	2
325	193	2
325	194	2
325	195	2
325	196	2
325	197	2
325	198	2
325	199	2
325	200	2
325	201	2
325	202	2
325	203	2
325	204	2
325	205	2
325	206	2
325	207	2
325	208	2
325	209	2
325	210	2
325	211	2
325	212	2
325	213	2
325	214	2
325	215	2
325	216	1
325	217	0
325	218	2
325	219	2
325	220	2
325	221	2
325	222	2
325	223	2
325	224	2
325	225	2
325	226	2
325	227	2
325	228	2
325	229	2
325	230	2
325	231	3
325	232	3
325	233	3
325	234	3
325	235	3
325	236	3
325	237	3
325	238	3
325	239	3
325	240	3
325	241	3
325	242	3
325	243	3
325	244	1
325	245	1
325	246	1
325	247	1
325	248	1
325	249	1
325	250	1
325	251	0
325	252	0
325	253	0
325	254	0
325	255	0
325	256	0
325	257	0
325	258	0
325	259	0
325	260	3
325	261	3
325	262	3
325	263	3
325	264	3
325	265	3
325	266	2
325	267	2
325	268	2
325	269	2
325	270	2
325	271	2
325	272	2
325	273	2
325	274	2
325	275	2
325	276	1
325	277	1
325	278	3
325	279	2
325	280	2
325	281	2
325	282	2
325	283	2
325	284	2
325	285	2
325	286	2
325	287	2
325	288	2
325	289	2
325	290	2
325	291	2
325	292	2
325	293	2
325	294	2
325	295	2
325	296	2
325	297	2
325	298	2
325	299	0
326	0	0
326	1	0
326	2	0
326	3	0
326	4	0
326	5	0
326	6	0
326	7	0
326	8	2
326	9	2
326	10	2
326	11	2
326	12	2
326	13	2
326	14	2
326	15	3
326	16	2
326	17	3
326	18	3
326	19	3
326	20	2
326	21	2
326	22	2
326	23	2
326	24	2
326	25	3
326	26	3
326	27	3
326	28	3
326	29	3
326	30	3
326	31	3
326	32	3
326	33	3
326	34	3
326	35	1
326	36	1
326	37	1
326	38	1
326	39	1
326	40	0
326	41	0
326	42	3
326	43	0
326	44	3
326	45	3
326	46	3
326	47	0
326	48	0
326	49	0
326	50	1
326	51	1
326	52	1
326	53	1
326	54	1
326	55	1
326	56	1
326	57	2
326	58	2
326	59	2
326	60	2
326	61	2
326	62	2
326	63	2
326	64	2
326	65	2
326	66	2
326	67	3
326	68	3
326	69	2
326	70	3
326	71	2
326	72	2
326	73	3
326	74	3
326	75	3
326	76	3
326	77	3
326	78	3
326	79	3
326	80	3
326	81	3
326	82	3
326	83	3
326	84	3
326	85	3
326	86	3
326	87	2
326	88	3
326	89	2
326	90	2
326	91	2
326	92	2
326	93	2
326	94	3
326	95	3
326	96	3
326	97	3
326	98	3
326	99	2
326	100	2
326	101	2
326	102	2
326	103	2
326	104	2
326	105	2
326	106	2
326	107	2
326	108	2
326	109	1
326	110	1
326	111	1
326	112	1
326	113	1
326	114	1
326	115	1
326	116	1
326	117	3
326	118	3
326	119	3
326	120	3
326	121	3
326	122	3
326	123	3
326	124	3
326	125	3
326	126	3
326	127	3
326	128	3
326	129	3
326	130	0
326	131	3
326	132	0
326	133	0
326	134	0
326	135	3
326	136	3
326	137	3
326	138	3
326	139	2
326	140	2
326	141	2
326	142	2
326	143	2
326	144	2
326	145	2
326	146	2
326	147	2
326	148	2
326	149	2
326	150	2
326	151	1
326	152	1
326	153	1
326	154	1
326	155	1
326	156	1
326	157	1
326	158	1
326	159	1
326	160	2
326	161	1
326	162	1
326	163	1
326	164	1
326	165	1
326	166	1
326	167	1
326	168	1
326	169	1
326	170	1
326	171	1
326	172	1
326	173	1
326	174	1
326	175	1
326	176	1
326	177	1
326	178	1
326	179	1
326	180	1
326	181	2
326	182	2
326	183	2
326	184	2
326	185	2
326	186	2
326	187	2
326	188	2
326	189	2
326	190	2
326	191	2
326	192	2
326	193	2
326	194	2
326	195	2
326	196	2
326	197	2
326	198	2
326	199	2
326	200	2
326	201	2
326	202	2
326	203	2
326	204	2
326	205	2
326	206	2
326	207	2
326	208	2
326	209	2
326	210	2
326	211	2
326	212	2
326	213	2
326	214	2
326	215	0
326	216	1
326	217	1
326	218	1
326	219	2
326	220	2
326	221	2
326	222	2
326	223	2
326	224	2
326	225	2
326	226	2
326	227	2
326	228	2
326	229	2
326	230	1
326	231	1
326	232	1
326	233	3
326	234	3
326	235	3
326	236	3
326	237	3
326	238	3
326	239	3
326	240	3
326	241	3
326	242	3
326	243	1
326	244	1
326	245	1
326	246	1
326	247	1
326	248	1
326	249	1
326	250	1
326	251	1
326	252	1
326	253	1
326	254	1
326	255	1
326	256	1
326	257	0
326	258	0
326	259	0
326	260	3
326	261	3
326	262	3
326	263	3
326	264	3
326	265	3
326	266	0
326	267	2
326	268	2
326	269	2
326	270	2
326	271	2
326	272	2
326	273	2
326	274	2
326	275	2
326	276	2
326	277	1
326	278	1
326	279	2
326	280	1
326	281	2
326	282	1
326	283	2
326	284	2
326	285	2
326	286	2
326	287	2
326	288	2
326	289	2
326	290	2
326	291	2
326	292	2
326	293	2
326	294	2
326	295	2
326	296	2
326	297	2
326	298	2
326	299	0
327	0	0
327	1	0
327	2	0
327	3	2
327	4	2
327	5	2
327	6	0
327	7	0
327	8	2
327	9	2
327	10	2
327	11	2
327	12	2
327	13	2
327	14	3
327	15	3
327	16	3
327	17	2
327	18	3
327	19	3
327	20	2
327	21	2
327	22	2
327	23	2
327	24	2
327	25	2
327	26	3
327	27	3
327	28	3
327	29	3
327	30	3
327	31	3
327	32	1
327	33	3
327	34	1
327	35	1
327	36	1
327	37	1
327	38	1
327	39	3
327	40	1
327	41	3
327	42	3
327	43	3
327	44	3
327	45	3
327	46	3
327	47	0
327	48	0
327	49	0
327	50	0
327	51	0
327	52	1
327	53	1
327	54	1
327	55	1
327	56	1
327	57	1
327	58	2
327	59	2
327	60	2
327	61	2
327	62	2
327	63	2
327	64	2
327	65	1
327	66	3
327	67	3
327	68	3
327	69	3
327	70	2
327	71	3
327	72	2
327	73	3
327	74	3
327	75	3
327	76	3
327	77	3
327	78	3
327	79	3
327	80	3
327	81	3
327	82	3
327	83	3
327	84	3
327	85	3
327	86	3
327	87	3
327	88	3
327	89	2
327	90	2
327	91	2
327	92	2
327	93	3
327	94	3
327	95	3
327	96	3
327	97	3
327	98	3
327	99	3
327	100	2
327	101	2
327	102	2
327	103	2
327	104	2
327	105	2
327	106	2
327	107	2
327	108	2
327	109	1
327	110	1
327	111	1
327	112	1
327	113	1
327	114	1
327	115	1
327	116	1
327	117	3
327	118	3
327	119	3
327	120	3
327	121	3
327	122	3
327	123	3
327	124	3
327	125	3
327	126	3
327	127	3
327	128	3
327	129	0
327	130	0
327	131	0
327	132	0
327	133	0
327	134	0
327	135	3
327	136	3
327	137	3
327	138	2
327	139	2
327	140	2
327	141	2
327	142	2
327	143	2
327	144	2
327	145	2
327	146	2
327	147	2
327	148	2
327	149	2
327	150	1
327	151	1
327	152	1
327	153	1
327	154	1
327	155	1
327	156	1
327	157	1
327	158	1
327	159	2
327	160	2
327	161	2
327	162	1
327	163	1
327	164	1
327	165	1
327	166	1
327	167	1
327	168	1
327	169	1
327	170	1
327	171	1
327	172	1
327	173	1
327	174	1
327	175	1
327	176	1
327	177	1
327	178	1
327	179	1
327	180	1
327	181	1
327	182	1
327	183	1
327	184	1
327	185	1
327	186	2
327	187	2
327	188	2
327	189	2
327	190	2
327	191	2
327	192	2
327	193	2
327	194	2
327	195	2
327	196	2
327	197	2
327	198	2
327	199	2
327	200	2
327	201	2
327	202	2
327	203	2
327	204	2
327	205	2
327	206	2
327	207	2
327	208	2
327	209	2
327	210	2
327	211	2
327	212	2
327	213	2
327	214	2
327	215	2
327	216	1
327	217	1
327	218	1
327	219	1
327	220	2
327	221	2
327	222	2
327	223	2
327	224	2
327	225	2
327	226	2
327	227	2
327	228	2
327	229	2
327	230	1
327	231	1
327	232	1
327	233	1
327	234	3
327	235	3
327	236	3
327	237	3
327	238	3
327	239	3
327	240	3
327	241	3
327	242	1
327	243	1
327	244	1
327	245	1
327	246	1
327	247	1
327	248	1
327	249	1
327	250	1
327	251	1
327	252	1
327	253	1
327	254	0
327	255	1
327	256	0
327	257	0
327	258	0
327	259	0
327	260	3
327	261	3
327	262	3
327	263	0
327	264	0
327	265	2
327	266	2
327	267	2
327	268	2
327	269	2
327	270	2
327	271	2
327	272	2
327	273	2
327	274	2
327	275	1
327	276	1
327	277	1
327	278	1
327	279	1
327	280	1
327	281	1
327	282	1
327	283	1
327	284	2
327	285	2
327	286	2
327	287	2
327	288	2
327	289	2
327	290	2
327	291	2
327	292	2
327	293	2
327	294	2
327	295	2
327	296	2
327	297	2
327	298	2
327	299	0
328	0	0
328	1	0
328	2	2
328	3	2
328	4	2
328	5	0
328	6	2
328	7	2
328	8	0
328	9	2
328	10	2
328	11	2
328	12	2
328	13	3
328	14	3
328	15	3
328	16	3
328	17	3
328	18	2
328	19	2
328	20	2
328	21	2
328	22	2
328	23	2
328	24	2
328	25	2
328	26	3
328	27	3
328	28	3
328	29	3
328	30	3
328	31	3
328	32	3
328	33	1
328	34	1
328	35	1
328	36	1
328	37	1
328	38	3
328	39	1
328	40	3
328	41	3
328	42	3
328	43	3
328	44	3
328	45	3
328	46	3
328	47	3
328	48	3
328	49	0
328	50	0
328	51	1
328	52	1
328	53	1
328	54	1
328	55	1
328	56	1
328	57	1
328	58	1
328	59	2
328	60	1
328	61	2
328	62	2
328	63	2
328	64	2
328	65	1
328	66	1
328	67	3
328	68	3
328	69	3
328	70	3
328	71	3
328	72	3
328	73	3
328	74	3
328	75	3
328	76	3
328	77	3
328	78	3
328	79	3
328	80	3
328	81	3
328	82	3
328	83	3
328	84	3
328	85	3
328	86	3
328	87	3
328	88	3
328	89	3
328	90	2
328	91	3
328	92	3
328	93	3
328	94	3
328	95	3
328	96	3
328	97	3
328	98	3
328	99	3
328	100	3
328	101	2
328	102	2
328	103	2
328	104	2
328	105	2
328	106	2
328	107	1
328	108	1
328	109	1
328	110	1
328	111	1
328	112	1
328	113	1
328	114	1
328	115	1
328	116	1
328	117	1
328	118	3
328	119	3
328	120	3
328	121	3
328	122	3
328	123	3
328	124	3
328	125	3
328	126	3
328	127	3
328	128	3
328	129	0
328	130	0
328	131	0
328	132	0
328	133	0
328	134	0
328	135	3
328	136	2
328	137	2
328	138	2
328	139	2
328	140	2
328	141	2
328	142	2
328	143	2
328	144	2
328	145	2
328	146	2
328	147	2
328	148	2
328	149	2
328	150	1
328	151	1
328	152	1
328	153	1
328	154	1
328	155	2
328	156	2
328	157	2
328	158	2
328	159	2
328	160	2
328	161	2
328	162	2
328	163	1
328	164	1
328	165	1
328	166	1
328	167	1
328	168	1
328	169	1
328	170	1
328	171	1
328	172	1
328	173	1
328	174	1
328	175	1
328	176	1
328	177	1
328	178	1
328	179	1
328	180	1
328	181	1
328	182	1
328	183	1
328	184	1
328	185	1
328	186	1
328	187	1
328	188	0
328	189	2
328	190	2
328	191	2
328	192	2
328	193	2
328	194	2
328	195	2
328	196	2
328	197	2
328	198	2
328	199	2
328	200	2
328	201	2
328	202	2
328	203	2
328	204	2
328	205	2
328	206	2
328	207	2
328	208	2
328	209	2
328	210	2
328	211	2
328	212	2
328	213	2
328	214	2
328	215	2
328	216	2
328	217	1
328	218	1
328	219	1
328	220	1
328	221	2
328	222	2
328	223	2
328	224	2
328	225	2
328	226	2
328	227	1
328	228	1
328	229	1
328	230	1
328	231	1
328	232	1
328	233	3
328	234	3
328	235	3
328	236	3
328	237	3
328	238	1
328	239	3
328	240	3
328	241	1
328	242	1
328	243	1
328	244	1
328	245	1
328	246	1
328	247	1
328	248	1
328	249	1
328	250	1
328	251	1
328	252	1
328	253	1
328	254	1
328	255	1
328	256	0
328	257	1
328	258	2
328	259	2
328	260	0
328	261	0
328	262	2
328	263	2
328	264	2
328	265	2
328	266	2
328	267	2
328	268	2
328	269	2
328	270	2
328	271	1
328	272	2
328	273	1
328	274	1
328	275	1
328	276	1
328	277	1
328	278	1
328	279	1
328	280	1
328	281	1
328	282	1
328	283	2
328	284	2
328	285	2
328	286	2
328	287	2
328	288	2
328	289	2
328	290	2
328	291	2
328	292	2
328	293	2
328	294	2
328	295	2
328	296	2
328	297	2
328	298	2
328	299	0
329	0	0
329	1	2
329	2	2
329	3	2
329	4	2
329	5	2
329	6	2
329	7	2
329	8	2
329	9	2
329	10	2
329	11	3
329	12	3
329	13	3
329	14	3
329	15	3
329	16	3
329	17	3
329	18	2
329	19	2
329	20	2
329	21	2
329	22	2
329	23	2
329	24	2
329	25	2
329	26	3
329	27	3
329	28	3
329	29	1
329	30	1
329	31	1
329	32	1
329	33	1
329	34	1
329	35	1
329	36	1
329	37	1
329	38	1
329	39	3
329	40	3
329	41	3
329	42	3
329	43	3
329	44	3
329	45	3
329	46	3
329	47	3
329	48	3
329	49	0
329	50	0
329	51	1
329	52	1
329	53	1
329	54	1
329	55	1
329	56	1
329	57	1
329	58	1
329	59	1
329	60	2
329	61	1
329	62	1
329	63	1
329	64	1
329	65	1
329	66	1
329	67	3
329	68	3
329	69	3
329	70	3
329	71	3
329	72	3
329	73	3
329	74	3
329	75	3
329	76	3
329	77	3
329	78	3
329	79	3
329	80	3
329	81	3
329	82	3
329	83	3
329	84	3
329	85	3
329	86	3
329	87	3
329	88	3
329	89	3
329	90	3
329	91	3
329	92	3
329	93	3
329	94	3
329	95	3
329	96	3
329	97	3
329	98	3
329	99	3
329	100	3
329	101	2
329	102	1
329	103	1
329	104	2
329	105	2
329	106	2
329	107	1
329	108	1
329	109	1
329	110	1
329	111	1
329	112	1
329	113	1
329	114	1
329	115	1
329	116	1
329	117	3
329	118	1
329	119	3
329	120	3
329	121	3
329	122	3
329	123	3
329	124	3
329	125	3
329	126	3
329	127	3
329	128	3
329	129	0
329	130	0
329	131	0
329	132	0
329	133	0
329	134	0
329	135	0
329	136	2
329	137	2
329	138	2
329	139	2
329	140	2
329	141	2
329	142	2
329	143	2
329	144	2
329	145	2
329	146	2
329	147	2
329	148	2
329	149	2
329	150	1
329	151	1
329	152	1
329	153	2
329	154	2
329	155	2
329	156	2
329	157	2
329	158	2
329	159	2
329	160	2
329	161	2
329	162	2
329	163	1
329	164	1
329	165	1
329	166	1
329	167	1
329	168	1
329	169	1
329	170	1
329	171	1
329	172	1
329	173	1
329	174	1
329	175	1
329	176	1
329	177	1
329	178	1
329	179	1
329	180	1
329	181	1
329	182	1
329	183	1
329	184	1
329	185	1
329	186	1
329	187	1
329	188	1
329	189	1
329	190	0
329	191	2
329	192	2
329	193	2
329	194	2
329	195	2
329	196	2
329	197	2
329	198	2
329	199	2
329	200	2
329	201	2
329	202	2
329	203	2
329	204	2
329	205	2
329	206	2
329	207	2
329	208	2
329	209	2
329	210	2
329	211	2
329	212	2
329	213	2
329	214	2
329	215	2
329	216	2
329	217	1
329	218	1
329	219	1
329	220	1
329	221	1
329	222	2
329	223	2
329	224	1
329	225	2
329	226	1
329	227	1
329	228	1
329	229	1
329	230	1
329	231	1
329	232	1
329	233	1
